rho,rho_idx,sampling_mode,nps_intercept,discipline,n_agents,sla_hours,replication,avg_queue_length,avg_waiting_time_days,avg_capacity_utilisation,percent_cases_closed,avg_individual_nps,organisation_nps,total_cases_arrived,total_cases_closed,avg_case_resolution_time_days,percent_cases_closed_last_335
0.0,0,hard,10.22,FCFS,6,None,51,86.46027397260274,14.7808095312534,0.9821917808219178,0.8439201451905626,7.644086021505377,13.010752688172044,1102,930,31.83216757109539,0.83203125
0.0,0,hard,10.22,FCFS,6,None,76,13.643835616438356,2.1194870539920694,0.9086757990867579,0.9860748476936466,7.837599293909974,18.534863195057365,1149,1133,6.105211287179267,0.9851714550509731
0.0,0,hard,10.22,FCFS,6,None,81,3.010958904109589,0.4731799533891562,0.8465753424657534,0.9849372384937238,7.881053525913339,21.15548003398471,1195,1177,2.4636904013611876,0.9840283939662822
0.0,0,hard,10.22,FCFS,6,None,73,34.983561643835614,5.7322060509058455,0.958904109589041,0.9556135770234987,7.852459016393443,19.94535519125683,1149,1098,13.171223288407422,0.952112676056338
0.0,0,hard,10.22,FCFS,6,None,64,62.21095890410959,10.031346938412444,0.9566210045662099,0.8733509234828496,7.831822759315206,18.731117824773413,1137,993,21.53041405725134,0.8656716417910447
0.0,0,hard,10.22,FCFS,6,None,71,44.084931506849315,7.522234285637293,0.9785388127853882,0.9414335664335665,7.698235840297122,14.856081708449398,1144,1077,16.321427969055982,0.936007640878701
0.0,0,hard,10.22,FCFS,6,None,77,30.81095890410959,4.859655365759972,0.9570776255707764,0.9377700950734659,7.821198156682027,19.262672811059904,1157,1085,11.583427166351564,0.9332096474953617
0.0,0,hard,10.22,FCFS,6,None,84,12.778082191780822,2.029394221928012,0.9127853881278539,0.9644444444444444,7.904147465437788,21.566820276497694,1125,1085,5.881856372019273,0.9625818521983162
0.0,0,hard,10.22,FCFS,6,None,49,126.93424657534247,21.06564262179353,0.9840182648401825,0.8012367491166078,7.780595369349504,17.42006615214995,1132,907,44.44831310883062,0.7883349012229539
0.0,0,hard,10.22,FCFS,6,None,80,24.734246575342464,4.240686180359993,0.9698630136986301,0.9474654377880184,7.78988326848249,17.217898832684824,1085,1028,10.358090228736268,0.9421906693711968
0.0,0,hard,10.22,FCFS,6,None,39,178.75890410958905,29.883989598762945,0.9954337899543378,0.6931407942238267,7.6640625,13.151041666666663,1108,768,62.08047853196978,0.6646942800788954
